NCBI_GeneID,Gene_Type,Ortholog_Num,Dmel ID,Type
LOC6730034,PROTEIN_CODING,1,['LOC43463'],[1]
LOC6730035,PROTEIN_CODING,0,,[2]
LOC6730036,PROTEIN_CODING,1,['LOC326140'],[1]
LOC6730037,PROTEIN_CODING,1,['LOC53473'],[1]
LOC6730038,PROTEIN_CODING,1,['LOC43466'],[1]
LOC6730040,PROTEIN_CODING,1,['LOC43467'],[1]
LOC6730041,PROTEIN_CODING,1,['LOC44643'],[1]
LOC6730048,PROTEIN_CODING,1,['LOC43469'],[1]
LOC6730049,PROTEIN_CODING,1,['LOC43471'],[1]
LOC6730050,PROTEIN_CODING,1,['LOC43472'],[1]
LOC6730051,PROTEIN_CODING,1,['LOC50096'],[1]
LOC6730052,PROTEIN_CODING,1,['LOC43473'],[1]
LOC6730053,PROTEIN_CODING,1,['LOC43474'],[1]
LOC6730054,PROTEIN_CODING,1,['LOC43475'],[1]
LOC6730055,PROTEIN_CODING,1,['LOC43476'],[1]
LOC6730057,PROTEIN_CODING,1,['LOC43477'],[1]
LOC6730059,PROTEIN_CODING,1,['LOC45285'],[1]
LOC6730060,PROTEIN_CODING,1,['LOC43479'],[1]
LOC6730061,PROTEIN_CODING,1,['LOC43480'],[1]
LOC6730062,PROTEIN_CODING,1,['LOC318567'],[1]
LOC6730063,PROTEIN_CODING,1,['LOC43481'],[1]
LOC6730064,PROTEIN_CODING,1,['LOC43482'],[1]
LOC6730065,PROTEIN_CODING,1,['LOC12798297'],[1]
LOC6730066,PROTEIN_CODING,1,['LOC43483'],[1]
LOC6730068,PROTEIN_CODING,1,['LOC43484'],[1]
LOC6730069,PROTEIN_CODING,1,['LOC43485'],[1]
LOC6730071,PROTEIN_CODING,1,['LOC43487'],[1]
LOC6730072,PROTEIN_CODING,1,['LOC43488'],[1]
LOC6730073,PROTEIN_CODING,1,['LOC43489'],[1]
LOC6730074,PROTEIN_CODING,1,['LOC43490'],[1]
LOC6730075,PROTEIN_CODING,1,['LOC43491'],[1]
LOC6730077,PROTEIN_CODING,1,['LOC43493'],[1]
LOC6730078,PROTEIN_CODING,1,['LOC43494'],[1]
LOC6730079,PROTEIN_CODING,1,['LOC43495'],[1]
LOC6730081,PROTEIN_CODING,1,['LOC2768691'],[1]
LOC6730082,PROTEIN_CODING,1,['LOC43497'],[1]
LOC6730083,PROTEIN_CODING,1,['LOC43498'],[1]
LOC6730084,PROTEIN_CODING,1,['LOC5740662'],[1]
LOC6730085,PROTEIN_CODING,1,['LOC43499'],[1]
LOC6730086,PROTEIN_CODING,1,['LOC43500'],[1]
LOC6730087,PROTEIN_CODING,1,['LOC59246'],[1]
LOC6730088,PROTEIN_CODING,1,['LOC43501'],[1]
LOC6730089,PROTEIN_CODING,1,['LOC43502'],[1]
LOC6730090,PROTEIN_CODING,1,['LOC43503'],[1]
LOC6730091,PROTEIN_CODING,1,['LOC43504'],[1]
LOC6730092,PROTEIN_CODING,1,['LOC43505'],[1]
LOC6730093,PROTEIN_CODING,1,['LOC43506'],[1]
LOC6730094,PROTEIN_CODING,1,['LOC43507'],[1]
LOC6730095,PROTEIN_CODING,1,['LOC43508'],[1]
LOC6730099,PROTEIN_CODING,1,['LOC43511'],[1]
LOC6730100,PROTEIN_CODING,1,['LOC3772082'],[1]
LOC6730101,PROTEIN_CODING,1,['LOC43512'],[1]
LOC6730102,PROTEIN_CODING,1,['LOC43513'],[1]
LOC6730103,PROTEIN_CODING,1,['LOC43514'],[1]
LOC6730104,PROTEIN_CODING,1,['LOC43515'],[1]
LOC6730105,PROTEIN_CODING,1,['LOC43516'],[1]
LOC6730107,PROTEIN_CODING,1,['LOC43517'],[1]
LOC6730108,PROTEIN_CODING,1,['LOC43518'],[1]
LOC6730109,PROTEIN_CODING,1,['LOC43521'],[1]
LOC6730110,PROTEIN_CODING,1,['LOC43522'],[1]
LOC6730111,PROTEIN_CODING,1,['LOC43523'],[1]
LOC6730112,PROTEIN_CODING,1,['LOC326115'],[1]
LOC6730113,PROTEIN_CODING,1,['LOC8673955'],[1]
LOC6730114,PROTEIN_CODING,1,['LOC43526'],[1]
LOC6730116,PROTEIN_CODING,1,['LOC43528'],[1]
LOC6730117,PROTEIN_CODING,1,['LOC43529'],[1]
LOC6730118,PROTEIN_CODING,1,['LOC43530'],[1]
LOC6730120,PROTEIN_CODING,1,['LOC43531'],[1]
LOC6730121,PROTEIN_CODING,1,['LOC43532'],[1]
LOC6730124,PROTEIN_CODING,1,['LOC43533'],[1]
LOC6730126,PROTEIN_CODING,1,['LOC318566'],[1]
LOC6730127,PROTEIN_CODING,1,['LOC43535'],[1]
LOC6730129,PROTEIN_CODING,1,['LOC43537'],[1]
LOC6730130,PROTEIN_CODING,1,['LOC43538'],[1]
LOC6730131,PROTEIN_CODING,1,['LOC43539'],[1]
LOC6730132,PROTEIN_CODING,1,['LOC43541'],[1]
LOC6730133,PROTEIN_CODING,1,['LOC43542'],[1]
LOC6730135,PROTEIN_CODING,2,"['LOC43543', 'LOC43544']","[2, 1, 2, 1]"
LOC6730136,PROTEIN_CODING,1,['LOC43545'],[1]
LOC6730137,PROTEIN_CODING,0,,[2]
LOC6730138,PROTEIN_CODING,1,['LOC43546'],[1]
LOC6730139,PROTEIN_CODING,1,['LOC318624'],[1]
LOC6730140,PROTEIN_CODING,1,['LOC43547'],[1]
LOC6730141,PROTEIN_CODING,1,['LOC43548'],[1]
LOC6730142,PROTEIN_CODING,1,['LOC8674024'],[1]
LOC6730143,PROTEIN_CODING,1,['LOC43549'],[1]
LOC6730144,PROTEIN_CODING,1,['LOC43550'],[1]
LOC6730146,PROTEIN_CODING,1,['LOC43551'],[1]
LOC6730147,PROTEIN_CODING,1,['LOC43552'],[1]
LOC6730149,PROTEIN_CODING,1,['LOC48445'],[1]
LOC6730150,PROTEIN_CODING,1,['LOC43554'],[1]
LOC6730151,PROTEIN_CODING,1,['LOC43556'],[1]
LOC6730152,PROTEIN_CODING,1,['LOC43557'],[1]
LOC6730153,PROTEIN_CODING,1,['LOC5740436'],[1]
LOC6730154,PROTEIN_CODING,1,['LOC43558'],[1]
LOC6730155,PROTEIN_CODING,1,['LOC43559'],[1]
LOC6730156,PROTEIN_CODING,1,['LOC43560'],[1]
LOC6730157,PROTEIN_CODING,1,['LOC43561'],[1]
LOC6730158,PROTEIN_CODING,1,['LOC43562'],[1]
LOC6730159,PROTEIN_CODING,1,['LOC43563'],[1]
LOC6730160,PROTEIN_CODING,1,['LOC43565'],[1]
LOC6730161,PROTEIN_CODING,1,['LOC43566'],[1]
LOC6730162,PROTEIN_CODING,1,['LOC43567'],[1]
LOC6730163,PROTEIN_CODING,1,['LOC43568'],[1]
LOC6730164,PROTEIN_CODING,1,['LOC43569'],[1]
LOC6730165,PROTEIN_CODING,1,['LOC43570'],[1]
LOC6730166,PROTEIN_CODING,1,['LOC43571'],[1]
LOC6730168,PROTEIN_CODING,1,['LOC43572'],[1]
LOC6730169,PROTEIN_CODING,1,['LOC43573'],[1]
LOC6730170,PROTEIN_CODING,1,['LOC43574'],[1]
LOC6730171,PROTEIN_CODING,1,['LOC43575'],[1]
LOC6730172,PROTEIN_CODING,1,['LOC43576'],[1]
LOC6730173,PROTEIN_CODING,1,['LOC43577'],[1]
LOC6730174,PROTEIN_CODING,1,['LOC43578'],[1]
LOC6730175,PROTEIN_CODING,1,['LOC5740224'],[1]
LOC6730176,PROTEIN_CODING,1,['LOC43579'],[1]
LOC6730177,PROTEIN_CODING,1,['LOC43580'],[1]
LOC6730178,PROTEIN_CODING,1,['LOC19835597'],[1]
LOC6730179,PROTEIN_CODING,1,['LOC43581'],[1]
LOC6730180,PROTEIN_CODING,1,['LOC318562'],[1]
LOC6730181,PROTEIN_CODING,1,['LOC43582'],[1]
LOC6730182,PROTEIN_CODING,1,['LOC43583'],[1]
LOC6730183,PROTEIN_CODING,1,['LOC43584'],[1]
LOC6730184,PROTEIN_CODING,1,['LOC43585'],[1]
LOC6730186,PROTEIN_CODING,1,['LOC318563'],[1]
LOC6730187,PROTEIN_CODING,1,['LOC43586'],[1]
LOC6730188,PROTEIN_CODING,1,['LOC43587'],[1]
LOC6730189,PROTEIN_CODING,1,['LOC43588'],[1]
LOC6730190,PROTEIN_CODING,1,['LOC43589'],[1]
LOC6730191,PROTEIN_CODING,1,['LOC43595'],[1]
LOC6730192,PROTEIN_CODING,1,['LOC43591'],[1]
LOC6730193,PROTEIN_CODING,1,['LOC43592'],[1]
LOC6730194,PROTEIN_CODING,1,['LOC43593'],[1]
LOC6730195,PROTEIN_CODING,1,['LOC43594'],[1]
LOC6730202,PROTEIN_CODING,2,"['LOC43597', 'LOC43596']","[1, 1]"
LOC6730203,PROTEIN_CODING,1,['LOC43598'],[1]
LOC6730204,PROTEIN_CODING,1,['LOC43599'],[1]
LOC6730205,PROTEIN_CODING,1,['LOC43600'],[1]
LOC6730206,PROTEIN_CODING,1,['LOC43601'],[1]
LOC6730209,PROTEIN_CODING,1,['LOC5740430'],[1]
LOC6730210,PROTEIN_CODING,1,['LOC43602'],[1]
LOC6730211,PROTEIN_CODING,1,['LOC43603'],[1]
LOC6730212,PROTEIN_CODING,1,['LOC43604'],[1]
LOC6730213,PROTEIN_CODING,1,['LOC46415'],[1]
LOC6730214,PROTEIN_CODING,1,['LOC44965'],[1]
LOC6730216,PROTEIN_CODING,1,['LOC43607'],[1]
LOC6730217,PROTEIN_CODING,1,['LOC43608'],[1]
LOC6730218,PROTEIN_CODING,1,['LOC43609'],[1]
LOC6730219,PROTEIN_CODING,1,['LOC43610'],[1]
LOC6730220,PROTEIN_CODING,1,['LOC43611'],[1]
LOC6730221,PROTEIN_CODING,1,['LOC43612'],[1]
LOC6730222,PROTEIN_CODING,1,['LOC43613'],[1]
LOC6730224,PROTEIN_CODING,1,['LOC43614'],[1]
LOC6730225,PROTEIN_CODING,1,['LOC43615'],[1]
LOC6730226,PROTEIN_CODING,1,['LOC43616'],[1]
LOC6730227,PROTEIN_CODING,1,['LOC43617'],[1]
LOC6730228,PROTEIN_CODING,1,['LOC43618'],[1]
LOC6730229,PROTEIN_CODING,1,['LOC43620'],[1]
LOC6730230,PROTEIN_CODING,0,,[2]
LOC6730231,PROTEIN_CODING,1,['LOC43621'],[1]
LOC6730232,PROTEIN_CODING,1,['LOC43623'],[1]
LOC6730233,PROTEIN_CODING,1,['LOC43624'],[1]
LOC6730234,PROTEIN_CODING,1,['LOC43625'],[1]
LOC6730236,PROTEIN_CODING,1,['LOC326112'],[1]
LOC6730237,PROTEIN_CODING,1,['LOC43627'],[1]
LOC6730238,PROTEIN_CODING,1,['LOC3885583'],[1]
LOC6730240,PROTEIN_CODING,1,['LOC43628'],[1]
LOC6730241,PROTEIN_CODING,1,['LOC318781'],[1]
LOC6730242,PROTEIN_CODING,1,['LOC43629'],[1]
LOC6730243,PROTEIN_CODING,1,['LOC43630'],[1]
LOC6730247,PROTEIN_CODING,1,['LOC43633'],[1]
LOC6730248,PROTEIN_CODING,1,['LOC43634'],[1]
LOC6730249,PROTEIN_CODING,1,['LOC43635'],[1]
LOC6730250,PROTEIN_CODING,1,['LOC43636'],[1]
LOC6730251,PROTEIN_CODING,1,['LOC318558'],[1]
LOC6730252,PROTEIN_CODING,1,['LOC43638'],[1]
LOC6730253,PROTEIN_CODING,1,['LOC326114'],[1]
LOC6730254,PROTEIN_CODING,1,['LOC326113'],[1]
LOC6730255,PROTEIN_CODING,1,['LOC43639'],[1]
LOC6730256,PROTEIN_CODING,1,['LOC326111'],[1]
LOC6730257,PROTEIN_CODING,1,['LOC43640'],[1]
LOC6730258,PROTEIN_CODING,1,['LOC5740702'],[1]
LOC6730259,PROTEIN_CODING,1,['LOC43642'],[1]
LOC6730260,PROTEIN_CODING,1,['LOC43643'],[1]
LOC6730261,PROTEIN_CODING,1,['LOC43644'],[1]
LOC6730262,PROTEIN_CODING,1,['LOC318555'],[1]
LOC6730263,PROTEIN_CODING,1,['LOC43645'],[1]
LOC6730264,PROTEIN_CODING,1,['LOC43646'],[1]
LOC6730265,PROTEIN_CODING,1,['LOC43647'],[1]
LOC6730266,PROTEIN_CODING,1,['LOC43648'],[1]
LOC6730268,PROTEIN_CODING,1,['LOC43650'],[1]
LOC6730270,PROTEIN_CODING,1,['LOC43651'],[1]
LOC6730271,PROTEIN_CODING,1,['LOC43652'],[1]
LOC6730272,PROTEIN_CODING,1,['LOC43654'],[1]
LOC6730273,PROTEIN_CODING,1,['LOC43655'],[1]
LOC6730274,PROTEIN_CODING,1,['LOC43656'],[1]
LOC6730275,PROTEIN_CODING,1,['LOC43658'],[1]
LOC6730276,PROTEIN_CODING,1,['LOC43659'],[1]
LOC6730277,PROTEIN_CODING,1,['LOC43660'],[1]
LOC6730278,PROTEIN_CODING,1,['LOC43661'],[1]
LOC6730279,PROTEIN_CODING,1,['LOC43662'],[1]
LOC6730281,PROTEIN_CODING,1,['LOC43663'],[1]
LOC6730282,PROTEIN_CODING,1,['LOC2768693'],[1]
LOC6730283,PROTEIN_CODING,0,,[2]
LOC6730284,PROTEIN_CODING,1,['LOC43664'],[1]
LOC6730286,PROTEIN_CODING,1,['LOC43666'],[1]
LOC6730287,PROTEIN_CODING,1,['LOC43667'],[1]
LOC6730288,PROTEIN_CODING,1,['LOC43668'],[1]
LOC6730291,PROTEIN_CODING,1,['LOC318554'],[1]
LOC6730292,PROTEIN_CODING,1,['LOC318553'],[1]
LOC6730293,PROTEIN_CODING,1,['LOC3772436'],[1]
LOC6730294,PROTEIN_CODING,1,['LOC43670'],[1]
LOC6730295,PROTEIN_CODING,1,['LOC3771875'],[1]
LOC6730296,PROTEIN_CODING,0,,[2]
LOC6730297,PROTEIN_CODING,1,['LOC43671'],[1]
LOC6730298,PROTEIN_CODING,1,['LOC43672'],[1]
LOC6730300,PROTEIN_CODING,1,['LOC45039'],[1]
LOC6730301,PROTEIN_CODING,1,['LOC43676'],[1]
LOC6730302,PROTEIN_CODING,1,['LOC43677'],[1]
LOC6730303,PROTEIN_CODING,1,['LOC43678'],[1]
LOC6730304,PROTEIN_CODING,1,['LOC43679'],[1]
LOC6730305,PROTEIN_CODING,1,['LOC43680'],[1]
LOC6730306,PROTEIN_CODING,1,['LOC43681'],[1]
LOC6730307,PROTEIN_CODING,1,['LOC43682'],[1]
LOC6730308,PROTEIN_CODING,1,['LOC43683'],[1]
LOC6730309,PROTEIN_CODING,1,['LOC43688'],[1]
LOC6730311,PROTEIN_CODING,1,['LOC43689'],[1]
LOC6730312,PROTEIN_CODING,1,['LOC43690'],[1]
LOC6730313,PROTEIN_CODING,1,['LOC59247'],[1]
LOC6730314,PROTEIN_CODING,1,['LOC43691'],[1]
LOC6730315,PROTEIN_CODING,1,['LOC43692'],[1]
LOC6730316,PROTEIN_CODING,1,['LOC43693'],[1]
LOC6730318,PROTEIN_CODING,1,['LOC43694'],[1]
LOC6730320,PROTEIN_CODING,1,['LOC43696'],[1]
LOC6730321,PROTEIN_CODING,1,['LOC43697'],[1]
LOC6730322,PROTEIN_CODING,1,['LOC43698'],[1]
LOC6730323,PROTEIN_CODING,1,['LOC43699'],[1]
LOC6730324,PROTEIN_CODING,1,['LOC43700'],[1]
LOC6730325,PROTEIN_CODING,1,['LOC43701'],[1]
LOC6730326,PROTEIN_CODING,1,['LOC50101'],[1]
LOC6730327,PROTEIN_CODING,1,['LOC50102'],[1]
LOC6730328,PROTEIN_CODING,1,['LOC43702'],[1]
LOC6730329,PROTEIN_CODING,1,['LOC43703'],[1]
LOC6730330,PROTEIN_CODING,1,['LOC5740668'],[1]
LOC6730332,PROTEIN_CODING,1,['LOC318552'],[1]
LOC6730333,PROTEIN_CODING,1,['LOC43707'],[1]
LOC6730334,PROTEIN_CODING,1,['LOC318625'],[1]
LOC6730335,PROTEIN_CODING,1,['LOC43708'],[1]
LOC6730336,PROTEIN_CODING,1,['LOC43709'],[1]
LOC6730337,PROTEIN_CODING,1,['LOC43710'],[1]
LOC6730338,PROTEIN_CODING,1,['LOC49045'],[1]
LOC6730339,PROTEIN_CODING,1,['LOC43712'],[1]
LOC6730340,PROTEIN_CODING,1,['LOC43713'],[1]
LOC6730341,PROTEIN_CODING,1,['LOC43714'],[1]
LOC6730343,PROTEIN_CODING,1,['LOC43715'],[1]
LOC6730344,PROTEIN_CODING,1,['LOC43716'],[1]
LOC6730345,PROTEIN_CODING,1,['LOC43717'],[1]
LOC6730346,PROTEIN_CODING,1,['LOC43718'],[1]
LOC6730347,PROTEIN_CODING,1,['LOC43719'],[1]
LOC6730350,PROTEIN_CODING,1,['LOC43720'],[1]
LOC6730351,PROTEIN_CODING,1,['LOC43721'],[1]
LOC6730352,PROTEIN_CODING,1,['LOC43722'],[1]
LOC6730353,PROTEIN_CODING,1,['LOC43725'],[1]
LOC6730354,PROTEIN_CODING,1,['LOC43726'],[1]
LOC6730355,PROTEIN_CODING,1,['LOC43727'],[1]
LOC6730356,PROTEIN_CODING,1,['LOC43728'],[1]
LOC6730357,PROTEIN_CODING,1,['LOC43729'],[1]
LOC6730358,PROTEIN_CODING,1,['LOC43730'],[1]
LOC6730359,PROTEIN_CODING,1,['LOC43731'],[1]
LOC6730362,PROTEIN_CODING,1,['LOC48317'],[1]
LOC6730363,PROTEIN_CODING,1,['LOC43734'],[1]
LOC6730364,PROTEIN_CODING,1,['LOC43735'],[1]
LOC6730365,PROTEIN_CODING,1,['LOC43736'],[1]
LOC6730367,PROTEIN_CODING,1,['LOC43737'],[1]
LOC6730368,PROTEIN_CODING,1,['LOC43738'],[1]
LOC6730369,PROTEIN_CODING,1,['LOC43739'],[1]
LOC6730370,PROTEIN_CODING,1,['LOC43740'],[1]
LOC6730371,PROTEIN_CODING,1,['LOC43741'],[1]
LOC6730372,PROTEIN_CODING,1,['LOC43742'],[1]
LOC6730373,PROTEIN_CODING,1,['LOC43743'],[1]
LOC6730374,PROTEIN_CODING,1,['LOC43744'],[1]
LOC6730375,PROTEIN_CODING,1,['LOC43747'],[1]
LOC6730376,PROTEIN_CODING,1,['LOC43748'],[1]
LOC6730377,PROTEIN_CODING,1,['LOC43749'],[1]
LOC6730378,PROTEIN_CODING,1,['LOC43750'],[1]
LOC6730379,PROTEIN_CODING,1,['LOC43751'],[1]
LOC6730382,PROTEIN_CODING,1,['LOC43754'],[1]
LOC6730383,PROTEIN_CODING,1,['LOC43755'],[1]
LOC6730384,PROTEIN_CODING,1,['LOC43756'],[1]
LOC6730385,PROTEIN_CODING,1,['LOC43757'],[1]
LOC6730386,PROTEIN_CODING,1,['LOC43758'],[1]
LOC6730387,PROTEIN_CODING,1,['LOC48571'],[1]
LOC6730388,PROTEIN_CODING,1,['LOC43761'],[1]
LOC6730390,PROTEIN_CODING,1,['LOC43762'],[1]
LOC6730391,PROTEIN_CODING,1,['LOC53554'],[1]
LOC6730392,PROTEIN_CODING,1,['LOC43764'],[1]
LOC6730393,PROTEIN_CODING,1,['LOC43765'],[1]
LOC6730394,PROTEIN_CODING,1,['LOC7354404'],[1]
LOC6730395,PROTEIN_CODING,1,['LOC33158'],[1]
LOC6730396,PROTEIN_CODING,1,['LOC33161'],[1]
LOC6730397,PROTEIN_CODING,1,['LOC33162'],[1]
LOC6730398,PROTEIN_CODING,1,['LOC33157'],[1]
LOC6730399,PROTEIN_CODING,1,['LOC45339'],[1]
LOC6730400,PROTEIN_CODING,1,['LOC33165'],[1]
LOC6730401,PROTEIN_CODING,1,['LOC33166'],[1]
LOC6730402,PROTEIN_CODING,1,['LOC33167'],[1]
LOC6730403,PROTEIN_CODING,1,['LOC48552'],[1]
LOC6730405,PROTEIN_CODING,1,['LOC33170'],[1]
LOC6730406,PROTEIN_CODING,1,['LOC33171'],[1]
LOC6730408,PROTEIN_CODING,1,['LOC326181'],[1]
LOC6730409,PROTEIN_CODING,1,['LOC319052'],[1]
LOC6730410,PROTEIN_CODING,1,['LOC33174'],[1]
LOC6730411,PROTEIN_CODING,1,['LOC33175'],[1]
LOC6730412,PROTEIN_CODING,1,['LOC33176'],[1]
LOC6730415,PROTEIN_CODING,1,['LOC33178'],[1]
LOC6730416,PROTEIN_CODING,1,['LOC33179'],[1]
LOC6730417,PROTEIN_CODING,1,['LOC33180'],[1]
LOC6730418,PROTEIN_CODING,1,['LOC3772540'],[1]
LOC6730420,PROTEIN_CODING,1,['LOC44205'],[1]
LOC6730421,PROTEIN_CODING,1,['LOC33182'],[1]
LOC6730422,PROTEIN_CODING,1,['LOC33183'],[1]
LOC6730423,PROTEIN_CODING,1,['LOC33184'],[1]
LOC6730424,PROTEIN_CODING,1,['LOC33185'],[1]
LOC6730426,PROTEIN_CODING,1,['LOC33187'],[1]
LOC6730427,PROTEIN_CODING,1,['LOC44392'],[1]
LOC6730428,PROTEIN_CODING,1,['LOC33190'],[1]
LOC6730429,PROTEIN_CODING,1,['LOC33191'],[1]
LOC6730430,PROTEIN_CODING,1,['LOC33192'],[1]
LOC6730431,PROTEIN_CODING,1,['LOC33194'],[1]
LOC6730432,PROTEIN_CODING,1,['LOC33193'],[1]
LOC6730433,PROTEIN_CODING,1,['LOC33195'],[1]
LOC6730434,PROTEIN_CODING,1,['LOC33196'],[1]
LOC6730435,PROTEIN_CODING,1,['LOC33197'],[1]
LOC6730436,PROTEIN_CODING,1,['LOC33198'],[1]
LOC6730439,PROTEIN_CODING,1,['LOC33200'],[1]
LOC6730440,PROTEIN_CODING,1,['LOC33201'],[1]
LOC6730441,PROTEIN_CODING,1,['LOC33202'],[1]
LOC6730442,PROTEIN_CODING,1,['LOC33203'],[1]
LOC6730443,PROTEIN_CODING,1,['LOC33204'],[1]
LOC6730444,PROTEIN_CODING,1,['LOC33205'],[1]
LOC6730445,PROTEIN_CODING,1,['LOC33206'],[1]
LOC6730447,PROTEIN_CODING,1,['LOC319027'],[1]
LOC6730448,PROTEIN_CODING,1,['LOC33207'],[1]
LOC6730450,PROTEIN_CODING,1,['LOC33208'],[1]
LOC6730451,PROTEIN_CODING,1,['LOC33209'],[1]
LOC6730452,PROTEIN_CODING,1,['LOC33210'],[1]
LOC6730453,PROTEIN_CODING,1,['LOC33211'],[1]
LOC6730454,PROTEIN_CODING,1,['LOC33212'],[1]
LOC6730455,PROTEIN_CODING,1,['LOC33213'],[1]
LOC6730456,PROTEIN_CODING,1,['LOC33214'],[1]
LOC6730457,PROTEIN_CODING,1,['LOC33215'],[1]
LOC6730458,PROTEIN_CODING,1,['LOC33216'],[1]
LOC6730459,PROTEIN_CODING,1,['LOC33217'],[1]
LOC6730460,PROTEIN_CODING,1,['LOC33218'],[1]
LOC6730461,PROTEIN_CODING,1,['LOC33219'],[1]
LOC6730462,PROTEIN_CODING,1,['LOC33220'],[1]
LOC6730463,PROTEIN_CODING,1,['LOC33221'],[1]
LOC6730465,PROTEIN_CODING,1,['LOC33222'],[1]
LOC6730466,PROTEIN_CODING,1,['LOC33223'],[1]
LOC6730467,PROTEIN_CODING,1,['LOC33224'],[1]
LOC6730468,PROTEIN_CODING,1,['LOC33225'],[1]
LOC6730469,PROTEIN_CODING,1,['LOC33226'],[1]
LOC6730470,PROTEIN_CODING,1,['LOC33227'],[1]
LOC6730471,PROTEIN_CODING,1,['LOC33228'],[1]
LOC6730472,PROTEIN_CODING,1,['LOC33230'],[1]
LOC6730473,PROTEIN_CODING,1,['LOC33231'],[1]
LOC6730475,PROTEIN_CODING,1,['LOC33233'],[1]
LOC6730476,PROTEIN_CODING,1,['LOC33234'],[1]
LOC6730477,PROTEIN_CODING,1,['LOC33237'],[1]
LOC6730478,PROTEIN_CODING,1,['LOC33238'],[1]
LOC6730479,PROTEIN_CODING,1,['LOC33239'],[1]
LOC6730480,PROTEIN_CODING,1,['LOC33240'],[1]
LOC6730482,PROTEIN_CODING,1,['LOC33241'],[1]
LOC6730483,PROTEIN_CODING,1,['LOC33242'],[1]
LOC6730485,PROTEIN_CODING,1,['LOC53552'],[1]
LOC6730487,PROTEIN_CODING,1,['LOC33245'],[1]
LOC6730488,PROTEIN_CODING,1,['LOC48572'],[1]
LOC6730489,PROTEIN_CODING,1,['LOC33247'],[1]
LOC6730490,PROTEIN_CODING,1,['LOC33248'],[1]
LOC6730491,PROTEIN_CODING,0,,[4]
LOC6730492,PROTEIN_CODING,1,['LOC33251'],[1]
LOC6730493,PROTEIN_CODING,1,['LOC33252'],[1]
LOC6730494,PROTEIN_CODING,1,['LOC33253'],[1]
LOC6730495,PROTEIN_CODING,1,['LOC318874'],[1]
LOC6730496,PROTEIN_CODING,1,['LOC33254'],[1]
LOC6730497,PROTEIN_CODING,1,['LOC33255'],[1]
LOC6730499,PROTEIN_CODING,1,['LOC33256'],[1]
LOC6730500,PROTEIN_CODING,1,['LOC33257'],[1]
LOC6730501,PROTEIN_CODING,1,['LOC33258'],[1]
LOC6730502,PROTEIN_CODING,1,['LOC33262'],[1]
LOC6730503,PROTEIN_CODING,1,['LOC33263'],[1]
LOC6730504,PROTEIN_CODING,1,['LOC33264'],[1]
LOC6730505,PROTEIN_CODING,1,['LOC33265'],[1]
LOC6730506,PROTEIN_CODING,1,['LOC33266'],[1]
LOC6730507,PROTEIN_CODING,1,['LOC33268'],[1]
LOC6730510,PROTEIN_CODING,1,['LOC33270'],[1]
LOC6730512,PROTEIN_CODING,1,['LOC33274'],[1]
LOC6730515,PROTEIN_CODING,1,['LOC33275'],[1]
LOC6730516,PROTEIN_CODING,1,['LOC33276'],[1]
LOC6730519,PROTEIN_CODING,1,['LOC33278'],[1]
LOC6730520,PROTEIN_CODING,1,['LOC33277'],[1]
LOC6730521,PROTEIN_CODING,1,['LOC33279'],[1]
LOC6730523,PROTEIN_CODING,1,['LOC33281'],[1]
LOC6730524,PROTEIN_CODING,1,['LOC33282'],[1]
LOC6730525,PROTEIN_CODING,1,['LOC33283'],[1]
LOC6730526,PROTEIN_CODING,1,['LOC33284'],[1]
LOC6730527,PROTEIN_CODING,1,['LOC33285'],[1]
LOC6730528,PROTEIN_CODING,1,['LOC33286'],[1]
LOC6730529,PROTEIN_CODING,1,['LOC33287'],[1]
LOC6730530,PROTEIN_CODING,1,['LOC33288'],[1]
LOC6730531,PROTEIN_CODING,1,['LOC33289'],[1]
LOC6730532,PROTEIN_CODING,1,['LOC33290'],[1]
LOC6730533,PROTEIN_CODING,1,['LOC33291'],[1]
LOC6730534,PROTEIN_CODING,1,['LOC33292'],[1]
LOC6730536,PROTEIN_CODING,1,['LOC33293'],[1]
LOC6730537,PROTEIN_CODING,1,['LOC33294'],[1]
LOC6730538,PROTEIN_CODING,1,['LOC33295'],[1]
LOC6730539,PROTEIN_CODING,1,['LOC45233'],[1]
LOC6730540,PROTEIN_CODING,1,['LOC33298'],[1]
LOC6730541,PROTEIN_CODING,1,['LOC33299'],[1]
LOC6730542,PROTEIN_CODING,1,['LOC33300'],[1]
LOC6730543,PROTEIN_CODING,1,['LOC33301'],[1]
LOC6730544,PROTEIN_CODING,1,['LOC43978'],[1]
LOC6730545,PROTEIN_CODING,1,['LOC319028'],[1]
LOC6730546,PROTEIN_CODING,1,['LOC33303'],[1]
LOC6730547,PROTEIN_CODING,1,['LOC33304'],[1]
LOC6730548,PROTEIN_CODING,1,['LOC33305'],[1]
LOC6730550,PROTEIN_CODING,1,['LOC33306'],[1]
LOC6730551,PROTEIN_CODING,1,['LOC33307'],[1]
LOC6730552,PROTEIN_CODING,1,['LOC33308'],[1]
LOC6730554,PROTEIN_CODING,1,['LOC33309'],[1]
LOC6730558,PROTEIN_CODING,1,['LOC33310'],[1]
LOC6730559,PROTEIN_CODING,1,['LOC33312'],[1]
LOC6730561,PROTEIN_CODING,1,['LOC33313'],[1]
LOC6730562,PROTEIN_CODING,1,['LOC33314'],[1]
LOC6730563,PROTEIN_CODING,1,['LOC33317'],[1]
